Word,Sentiment
走散,negative
走散的人,negative
走險,negative
辛苦,negative
辛苦地,negative
辛苦的,negative
辛辣,negative
辛辣的,negative
辛酸,negative
迂迴,negative
迂迴的,negative
迂迴說法,negative
迂迴,negative
迂迴的,negative
邪神,negative
邪惡,negative
邪惡的,negative
防守狀態,negative
乖張,negative
乖張的,negative
乖僻,negative
事故,negative
佯裝,negative
依賴,negative
依賴他人者,negative
依賴的,negative
使..失去法律保護,negative
使一團糟,negative
使一蹶不振,negative
使人不高興,negative
使人不愉快,negative
使人不愉快的,negative
使人反感,negative
使人反感的,negative
使人生氣,negative
使人產生不愉快,negative
使人產生不愉快的感覺,negative
使人痛苦,negative
使人痛苦的,negative
使人厭惡,negative
使人厭惡的,negative
使人厭煩,negative
使人厭煩的,negative
使下垂,negative
使上癮,negative
使士氣低落,negative
使大傷元氣,negative
使不平,negative
使不正常,negative
使不合格,negative
使不安,negative
使不足,negative
使不知所措,negative
使不相宜,negative
使不能,negative
使不高興,negative
使不舒服,negative
使不適,negative
使不關心,negative
使中斷,negative
使分心,negative
使分裂,negative
使分隔,negative
使分離,negative
使反感,negative
使心智衰弱,negative
使心慌,negative
使充滿臭氣,negative
使凹下,negative
使凹陷,negative
使加深,negative
使失去,negative
使失去光澤,negative
使失去勇氣,negative
使失去能力,negative
使失去感覺,negative
使失事,negative
使失明,negative
使失效,negative
使失常,negative
使失敗,negative
使失望,negative
使失調,negative
使失寵,negative
使瓦解,negative
使生氣,negative
使用計謀,negative
使用計謀的,negative
使丟臉,negative
使休克,negative
使存偏見,negative
使成孤兒,negative
使成殘廢,negative
使成廢墟,negative
使有危險,negative
使有成見,negative
使有缺陷,negative
使污濁,negative
使灰心,negative
使行為不端,negative
使作嘔,negative
使含糊,negative
使困惑,negative
使困窘,negative
使侷促不安,negative
使局限於狹小空間,negative
使折斷,negative
使更壞,negative
使束手無策,negative
使沈沒,negative
使沈溺,negative
使狂熱,negative
使赤貧,negative
使身心交疲,negative
使受人輕視,negative
使受危困,negative
使受到傷害,negative
使受毒氣影響,negative
使受傷,negative
使受電擊,negative
使受嚴重損傷,negative
使委屈,negative
使孤立,negative
使孤寂,negative
使延期,negative
使抽動,negative
使放縱,negative
使昏亂,negative
使服從,negative
使沾上泥污,negative
使沮喪,negative
使氾濫,negative
使空轉,negative
使糾纏,negative
使便宜,negative
使咬字不清晰,negative
使後退,negative
使枯萎,negative
使枯竭,negative
使苦惱,negative
使負重擔,negative
使降級,negative
使降級品格,negative
使倒塌,negative
使凌亂,negative
使恐怖,negative
使恐慌,negative
使恐懼,negative
使挫折,negative
使挨餓,negative
使氣餒,negative
使消沈,negative
使消散,negative
使狼狽,negative
使疾走,negative
使病弱,negative
使疲倦,negative
使疲倦的,negative
使疲勞,negative
使疼痛,negative
使破產,negative
使破裂,negative
使破爛,negative
使紊亂,negative
使純,negative
使茫然,negative
使荒蕪,negative
使衰竭,negative
使討厭,negative
使起糾紛,negative
使起皺紋,negative
使逆行,negative
使迷惑,negative
使退卻,negative
使骨折,negative
使乾枯,negative
使停頓,negative
使堵塞,negative
使得災禍,negative
使混淆,negative
使混亂,negative
使淪為乞丐,negative
使產生紋裂,negative
使疏遠,negative
使窒息,negative
使粗糙,negative
使羞愧,negative
使脫軌,negative
使處於不利,negative
使處於不利地位,negative
使蛀壞,negative
使貧困,negative
使貧窮,negative
使透不過氣來,negative
使陰暗,negative
使陷入,negative
使陷入困境,negative
使陷危,negative
使陷危地,negative
使陷於,negative
使麻木,negative
使喪失,negative
使惡化,negative
使悲痛,negative
使悲傷,negative
使惱火,negative
使惱怒,negative
使散落,negative
使減少,negative
使焦慮,negative
使無法動棋子,negative
使無效,negative
使無能為力,negative
使無資格,negative
使痛苦,negative
使痙攣,negative
使發出撞擊聲,negative
使發狂,negative
使發怒,negative
使發愣,negative
使發愁,negative
使發燒,negative
使短路,negative
使稀薄,negative
使窘迫不安,negative
使費解,negative
使跛,negative
使跛行,negative
使鈍,negative
使黑暗,negative
使傾側,negative
使傾覆,negative
使傷殘,negative
使感覺不滿,negative
使暈眩,negative
使極,negative
使極度痛苦,negative
使極度激動,negative
使極苦悶,negative
使極痛苦,negative
使毀滅,negative
使煩惱,negative
使煩亂,negative
使煩燥,negative
使煩躁,negative
使碎裂,negative
使落入圈套,negative
使落空,negative
使載重,negative
使道德敗壞,negative
使過早硫化,negative
使隔絕,negative
使隔離,negative
使厭倦,negative
使厭倦的,negative
使厭惡,negative
使厭煩,negative
使對立,negative
使對抗,negative
使慘敗,negative
使摔倒,negative
使滲漏,negative
使緊張,negative
使腐朽,negative
使腐敗,negative
使腐蝕,negative
使腐爛,negative
使蒙受恥辱,negative
使蒙羞,negative
使僵持,negative
使墮落,negative
使憂傷,negative
使憂鬱,negative
使憤怒,negative
使敵對,negative
使暴露,negative
使模糊,negative
使潛入,negative
使皺縮,negative
使糊塗,negative
使蓬亂,negative
使複雜,negative
使複雜化,negative
使複雜的因素,negative
使遭危險,negative
使遭受,negative
使遭受海難,negative
使震動,negative
使餓死,negative
使激動,negative
使磨損,negative
使遲鈍,negative
使錯綜,negative
使頭暈眼花,negative
使繃緊,negative
使膽寒,negative
使臨險境,negative
使舉止失禮,negative
使隱退,negative
使擺脫,negative
使斷念,negative
使斷裂,negative
使朦朧,negative
使離婚,negative
使離鄉背井,negative
使爆炸,negative
使難辦,negative
使競爭,negative
使纏結,negative
使變空,negative
使變得不愉快,negative
使變得低劣,negative
使變得無恥,negative
使變陳腐,negative
使變黑,negative
使變暗,negative
使變暗淡,negative
使變酸,negative
使變模糊,negative
使變醜,negative
使驚呆,negative
使驚恐,negative
使驚訝,negative
使驚愕,negative
使驚惶失措,negative
使驚慌,negative
使驚懼,negative
使噁心,negative
供給..過強,negative
供給..過強的力量,negative
供認,negative
兩難,negative
刻板,negative
刻板的,negative
刻薄,negative
刻薄的,negative
刺入,negative
刺死,negative
刺耳,negative
刺耳的,negative
刺耳聲,negative
刺客,negative
刺針,negative
刺骨,negative
刺探,negative
刺眼,negative
刺眼的強光,negative
刺棒,negative
刺痛,negative
刺痛人,negative
刺痛的,negative
刺傷,negative
刺激,negative
刺激物,negative
刮出,negative
刮出刺耳聲,negative
刮走,negative
刮掉,negative
刮落,negative
制止,negative
制止物,negative
制服,negative
卑下,negative
卑下的,negative
卑劣,negative
卑劣的,negative
卑屈,negative
卑微,negative
卑微的,negative
卑鄙,negative
卑鄙小人,negative
卑鄙地,negative
卑鄙的,negative
卑鄙的人,negative
卑賤,negative
卑賤的,negative
取消,negative
取笑,negative
受抑止,negative
受到阻滯,negative
受阻,negative
受阻止,negative
受害,negative
受害的,negative
受害者,negative
受挫,negative
受挫折,negative
受挫折的,negative
受悶,negative
受痛苦,negative
受詛咒,negative
受詛咒的,negative
受傷,negative
受傷的,negative
受感情驅使,negative
受感情驅使的,negative
受損失,negative
受損害,negative
受腐蝕,negative
受難,negative
受難者,negative
受騙,negative
受騙者,negative
受驚,negative
呵欠,negative
咕噥,negative
咕噥著說,negative
呻吟,negative
咒語,negative
咒罵,negative
咆哮,negative
咆哮得使,negative
咆哮著說,negative
呼嘯,negative
命令,negative
命運注定,negative
命運注定的,negative
固執,negative
固執己見,negative
固執的,negative
垃圾,negative
垃圾場,negative
夜盜,negative
奉承,negative
奇怪,negative
奇怪的,negative
奈何,negative
委屈,negative
姑息,negative
孤立,negative
孤立的,negative
孤兒,negative
孤寂,negative
孤寂的,negative
孤單,negative
孤單的,negative
孤獨,negative
孤獨的,negative
孤獨的人,negative
定罪,negative
尚未,negative
尚未準備好,negative
尚未準備好的,negative
尚武,negative
尚武的,negative
屈服,negative
屈辱,negative
屈從,negative
延期,negative
延誤,negative
延緩,negative
延遲,negative
征服,negative
忽略,negative
忽視,negative
忿怒,negative
忿恨,negative
忿恨的,negative
怪物,negative
怪胎,negative
怪異,negative
怪異的,negative
怪異的東西,negative
怪異風格,negative
怪誕,negative
怪誕的行動,negative
怪誕的事物,negative
怪誕的圖樣,negative
性急,negative
承受,negative
承受不住,negative
承受不住的,negative
拉緊,negative
抹去,negative
拒付,negative
拒受,negative
拒絕,negative
拒絕..,negative
拒絕..的要求,negative
拒絕承兌,negative
拒絕承認,negative
拒絕接受,negative
拒絕給予,negative
拒給,negative
招供,negative
招致,negative
招致毀滅,negative
招致毀滅的,negative
拋棄,negative
抨擊,negative
抽打,negative
抽筋,negative
抽噎,negative
抽噎地哭,negative
抽搐,negative
押往,negative
押往監獄,negative
拙劣,negative
拍打,negative
拍擊,negative
拍擊..使之前進,negative
抵抗,negative
抵制,negative
抵消,negative
牴觸,negative
抱怨,negative
抱怨地說,negative
抱歉,negative
抱歉的,negative
拘束,negative
拘泥,negative
拘留,negative
拘留所,negative
拘留處,negative
拖欠,negative
拖延,negative
拖累,negative
拖著,negative
拖著行進,negative
拖著腳走,negative
拖緊,negative
拖沓,negative
拖沓地進行,negative
拆除,negative
拆毀,negative
放任,negative
放低,negative
放射,negative
放棄,negative
放棄權利,negative
放逐,negative
放肆,negative
放肆的,negative
放蕩,negative
放蕩的,negative
放縱,negative
放縱的,negative
易生氣,negative
易生氣的,negative
易受,negative
易受..影響,negative
易受..影響的,negative
易受騙,negative
易受騙的,negative
易怒,negative
易怒的,negative
易被瞞,negative
易被瞞的,negative
易損壞,negative
易損壞的,negative
易煩惱,negative
易煩惱的,negative
易碎,negative
易碎的,negative
易瞞,negative
易壞,negative
易壞的,negative
易爆發,negative
易爆發的,negative
易變,negative
易變的,negative
昂貴,negative
昂貴地,negative
昂貴的,negative
昏昏欲睡,negative
昏昏欲睡的,negative
昏倒,negative
昏迷,negative
昏迷的,negative
昏厥,negative
昏亂,negative
昏暗,negative
